1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,6,6,7,8,8,9,10,10,10,10,11,12,13,14,14,15,19,20,21,23,25,26,32,37,39,41,49,60,70,83,101,138,218,436,872,1744,3488,6976
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,6,6,7,7,7,8,8,8,10,10,10,11,15,15,17,17,19,21,24,27,28,28,33,41,47,54,61,68,82,94,136,213,426,852,1704,3408,6816
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,5,5,5,7,7,7,7,8,9,9,10,10,13,13,13,13,15,20,22,26,27,31,36,44,51,60,82,129,258,516,1032,2064,4128
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,7,8,8,8,8,8,9,12,13,13,13,13,13,14,15,19,22,23,27,28,32,36,44,47,50,60,70,88,113,149,224,448,896,1792,3584,7168
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,6,6,7,9,9,9,9,9,9,9,10,10,11,12,14,15,16,17,20,24,25,27,29,33,37,43,50,56,73,87,116,187,374,748,1496,2992,5984
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,8,8,8,8,10,11,12,12,13,14,14,15,18,18,19,23,27,27,29,35,40,50,60,66,81,107,168,336,672,1344,2688,5376
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,7,7,7,9,9,10,11,12,14,15,15,17,19,20,23,24,27,28,32,37,41,49,53,62,73,92,127,203,406,812,1624,3248,6496
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,6,6,6,9,9,10,10,10,11,12,15,17,18,20,24,29,33,41,57,90,180,360,720,1440,2880
1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,6,6,6,6,7,7,7,9,9,9,10,10,11,11,12,14,14,14,14,16,16,17,17,17,23,26,27,28,33,35,36,40,45,51,58,65,71,90,104,112,136,174,228,361,722,1444,2888,5776,11552
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,7,9,9,10,11,12,13,13,14,16,16,19,19,21,23,26,30,36,37,39,50,60,71,86,118,173,346,692,1384,2768,5536
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,9,9,10,11,13,13,15,16,16,18,20,23,25,27,28,30,33,36,45,50,60,71,78,99,138,214,428,856,1712,3424,6848
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,8,8,9,9,10,12,13,14,16,17,19,22,25,29,35,38,49,64,106,212,424,848,1696,3392
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,5,5,6,6,6,6,7,8,8,9,9,9,10,13,15,16,18,19,20,21,25,27,29,32,36,43,50,57,74,99,157,314,628,1256,2512,5024
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,6,6,7,7,7,7,8,8,8,9,9,10,11,12,12,13,14,15,15,15,16,17,17,18,21,23,26,28,30,33,37,40,47,51,56,62,74,88,104,123,150,201,315,630,1260,2520,5040,10080
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,6,7,7,7,8,8,9,9,9,10,10,11,13,14,15,16,18,19,20,27,31,34,41,48,59,69,90,142,284,568,1136,2272,4544
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,6,6,6,6,7,8,8,10,10,13,14,15,15,15,19,20,23,25,26,33,39,43,51,61,72,100,154,308,616,1232,2464,4928
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6,9,10,10,12,12,13,14,16,17,18,21,23,24,27,30,33,40,45,50,59,68,86,112,182,364,728,1456,2912,5824
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,7,7,7,8,9,9,9,11,12,13,14,14,16,20,22,24,25,30,37,46,54,63,79,127,254,508,1016,2032,4064
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,6,6,6,6,6,6,7,9,9,9,10,11,11,13,13,14,14,15,16,19,21,27,28,29,30,33,39,44,48,57,61,70,86,96,119,161,255,510,1020,2040,4080,8160
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,6,8,8,8,9,9,10,11,11,12,13,13,16,18,20,21,23,28,28,31,36,40,43,52,60,71,89,118,180,360,720,1440,2880,5760
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,8,9,9,10,10,11,13,13,14,19,20,22,22,26,31,36,43,48,56,67,91,148,296,592,1184,2368,4736
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,7,8,8,8,8,8,9,11,11,11,13,14,16,17,18,24,24,26,28,35,37,44,53,69,91,137,274,548,1096,2192,4384
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,6,6,6,6,7,7,7,8,9,10,10,11,11,13,13,15,16,16,16,19,21,24,25,27,30,32,34,41,45,55,63,70,83,104,134,214,428,856,1712,3424,6848
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,6,7,8,8,8,8,8,10,10,11,11,11,11,13,14,15,16,18,19,19,22,25,28,29,33,38,44,49,52,60,68,81,99,120,161,250,500,1000,2000,4000,8000
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,6,6,8,9,9,9,10,11,11,11,12,14,14,15,17,18,19,21,23,24,25,30,33,35,41,44,51,56,66,79,87,110,126,175,270,540,1080,2160,4320,8640
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,8,9,9,11,11,11,12,12,13,15,16,17,22,24,24,30,31,35,40,46,57,72,98,154,308,616,1232,2464,4928
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,7,7,7,7,7,8,9,11,12,12,13,13,14,16,19,20,21,23,27,32,35,38,46,55,67,91,146,292,584,1168,2336,4672
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,9,10,10,11,12,13,14,14,14,14,17,20,22,23,24,27,30,33,38,43,49,56,65,78,103,138,209,418,836,1672,3344,6688
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,8,8,9,9,11,13,14,15,16,17,17,19,20,23,24,25,31,36,40,46,53,60,65,81,103,135,207,414,828,1656,3312,6624
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,6,6,6,6,6,7,8,8,10,11,11,11,13,13,14,15,17,18,20,22,26,29,33,38,45,53,62,76,98,159,318,636,1272,2544,5088
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5,6,6,7,7,7,9,9,9,10,10,11,13,13,14,16,18,20,23,25,30,33,35,40,47,54,67,88,114,183,366,732,1464,2928,5856
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,7,7,7,7,8,8,8,9,9,11,12,12,12,12,12,15,21,22,22,23,25,32,35,37,40,50,57,67,77,91,132,206,412,824,1648,3296,6592
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,9,9,9,11,11,11,13,15,15,18,19,19,22,25,29,30,37,43,51,66,89,142,284,568,1136,2272,4544
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,6,6,6,6,7,8,9,9,9,12,13,13,16,18,19,20,21,26,30,38,43,55,74,118,236,472,944,1888,3776
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,5,5,5,5,6,6,6,6,6,7,7,9,9,9,11,12,12,14,16,17,18,21,26,30,38,45,57,72,111,222,444,888,1776,3552
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,6,6,6,7,8,8,8,9,10,11,11,13,15,15,16,18,18,21,25,28,31,33,36,44,55,65,79,106,160,320,640,1280,2560,5120
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,6,6,6,7,8,8,9,9,11,12,13,13,17,18,22,25,30,33,39,46,62,102,204,408,816,1632,3264
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,7,8,8,8,10,11,12,12,12,13,16,17,17,17,17,20,24,25,25,32,36,38,40,46,51,62,70,82,97,127,160,252,504,1008,2016,4032,8064
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,6,7,7,8,8,8,9,10,11,11,14,16,17,19,20,21,23,26,28,30,34,41,48,56,72,94,150,300,600,1200,2400,4800
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,6,6,6,6,6,6,6,6,7,7,7,8,8,10,10,12,12,14,16,17,18,20,24,26,28,30,32,37,44,47,59,68,81,112,182,364,728,1456,2912,5824
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,6,6,6,7,7,8,8,8,8,8,9,9,9,10,10,10,11,12,13,14,18,19,20,21,22,24,29,31,32,36,36,46,53,66,73,90,110,144,229,458,916,1832,3664,7328
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,7,8,8,8,8,11,11,11,12,14,16,16,16,19,22,26,26,26,34,36,41,46,55,58,71,86,105,147,223,446,892,1784,3568,7136
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,6,7,7,9,10,11,13,14,15,19,19,20,24,29,36,46,62,94,188,376,752,1504,3008
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,6,6,6,6,7,7,7,7,7,7,7,7,9,10,10,12,14,16,16,17,17,19,21,23,26,28,35,43,51,61,73,95,151,302,604,1208,2416,4832
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,6,6,7,8,8,8,8,10,11,11,11,13,14,15,16,19,21,22,26,30,38,52,65,102,204,408,816,1632,3264
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,6,6,6,6,7,7,7,7,7,7,8,8,8,8,10,13,13,13,14,15,15,18,21,23,25,30,32,38,42,45,47,56,71,84,104,136,217,434,868,1736,3472,6944
